iter	RMSE
170	0.01874710485
171	0.01874622702
172	0.01874582014
173	0.01874473466
174	0.01874398202
175	0.01874272241
176	0.01874216494
177	0.01874185011
178	0.01874087211
179	0.01874032605
180	0.01874029207
181	0.01873676576
182	0.01873471772
183	0.01873440642
184	0.01873348411
185	0.01873279973
186	0.0187320819
187	0.01872496173
188	0.01872375384
189	0.01872322665
190	0.01872252991
191	0.01872117751
192	0.01871852067
193	0.01871808257
194	0.01871581688
195	0.01871544288
196	0.01871476919
197	0.01871430939
198	0.01871397963
199	0.01871395461
200	0.01871257221
201	0.01871222833
202	0.01871219334
203	0.01871201224
204	0.01871127065
205	0.01871059895
206	0.01871047966
207	0.01870805732
208	0.01870751983
209	0.01870701083
210	0.01870663854
211	0.01870626682
212	0.01870591054
213	0.01870544308
214	0.01870199653
215	0.01870199653
216	0.01870173748
217	0.01870122297
218	0.01870097623
219	0.01870009851
220	0.01869925809
221	0.01869495443
222	0.01869372996
223	0.01869268117
224	0.01869217053
225	0.01869211247
226	0.01869166923
227	0.01869109998
228	0.01869073414
229	0.01869046735
230	0.01868983206
231	0.01868920221
232	0.01868880864
233	0.01868841395
234	0.01868803013
235	0.0186876732
236	0.01868709238
237	0.01868647547
238	0.01868578146
239	0.01868548686
240	0.01868476917
241	0.01868410587
242	0.01868283581
243	0.01868222041
244	0.01868170165
245	0.01868134488
246	0.01867817479
247	0.01867778847
248	0.01867652311
249	0.01867596402
250	0.01867526996
251	0.01867488758
252	0.01867468438
253	0.01867427075
254	0.01867331671
255	0.01867307514
256	0.01867254251
257	0.01867229994
258	0.01867187129
259	0.01867072407
260	0.01867050303
261	0.01867040396
262	0.01867008622
263	0.01866889282
264	0.01866854195
265	0.01866697973
266	0.01866301219
267	0.01866262304
268	0.0186623651
269	0.01865776328
270	0.01865709495
271	0.01865684743
272	0.01865639551
273	0.01865445946
274	0.01865410092
275	0.01864959187
276	0.01864901647
277	0.01864843299
278	0.01864815089
279	0.01864755515
280	0.0186469414
281	0.01864620896
282	0.01864542805
283	0.01864508267
284	0.01864481717
285	0.01864430824
286	0.01864408203
287	0.01864373936
288	0.01864341671
289	0.01864325799
290	0.0186425398
291	0.0186421814
292	0.01864038899
293	0.01864010093
294	0.01863906459
295	0.0186389131
296	0.01863823043
297	0.01863805308
298	0.01863775355
299	0.01863704849
300	0.01863635067
301	0.01863573129
302	0.01863563208
303	0.01863542362
304	0.01863510002
305	0.01863487313
306	0.01863455729
307	0.01863422387
308	0.01863350628
309	0.01863326103
310	0.01863294915
311	0.0186328553
312	0.01863212997
313	0.01863212163
314	0.01863175426
315	0.01863175426
316	0.0186314048
317	0.0186307958
318	0.01863047733
319	0.01863014193
320	0.01862813369
321	0.01862779707
322	0.01862755776
323	0.0186272791
324	0.01862710912
325	0.01862683242
326	0.01862653219
327	0.01862500969
328	0.01862487965
329	0.01862471121
330	0.01862429046
331	0.01862389299
332	0.01862358052
333	0.01862338241
334	0.01862305612
335	0.01862305612
336	0.01862282567
337	0.01862274766
338	0.01862246097
339	0.01862217302
340	0.01862130253
341	0.01862110964
342	0.01862045297
343	0.01862022491
344	0.01861976159
345	0.01861942559
346	0.01861929417
347	0.01861890734
348	0.01861871151
349	0.01861853241
350	0.01861830513
351	0.01861774345
352	0.01861710519
353	0.018616821
354	0.01861662928
355	0.01861636879
356	0.01861606769
357	0.01861585123
358	0.01861543235
359	0.0186152507
360	0.01861480756
361	0.01861460214
362	0.01861413039
363	0.01861384085
364	0.01861341875
365	0.01861323518
366	0.01861265761
367	0.01861227771
368	0.0186118907
369	0.01861163494
370	0.0186111486
371	0.018610912
372	0.0186105671
373	0.01861017171
374	0.01860992355
375	0.01860970985
376	0.01860943031
377	0.01860695799
378	0.01860669988
379	0.0186063228
380	0.01860592802
381	0.0186056537
382	0.01860499312
383	0.01860475781
384	0.01860447525
385	0.01860436875
386	0.0186038563
387	0.01860349807
388	0.01860291444
389	0.01860266811
390	0.01860249988
391	0.01860203054
392	0.01860186601
393	0.01860156214
394	0.01860063384
395	0.01860041559
396	0.01860019719
397	0.01860000098
398	0.0185997181
399	0.01859954165
400	0.01859921762
401	0.01859708664
402	0.01859668235
403	0.0185965726
404	0.01859633559
405	0.01859605726
406	0.01859572192
407	0.01859518964
408	0.01859498672
409	0.01859472601
410	0.01859444321
411	0.01859407234
412	0.01859332826
413	0.01859302939
414	0.01859232653
415	0.01859067243
416	0.01859048955
417	0.01859017464
418	0.01858884219
419	0.01858869982
420	0.01858869982
421	0.0185886784
422	0.0185884012
423	0.01858795491
424	0.01858739189
425	0.01858573605
426	0.01858559326
427	0.01858535785
428	0.01858510382
429	0.01858481009
430	0.01858444269
431	0.01858414914
432	0.01858392164
433	0.01858259213
434	0.01858238383
435	0.01858214911
436	0.01858169664
437	0.01858145192
438	0.01858121704
439	0.01858109997
440	0.01858089028
441	0.01858054548
442	0.01858025098
443	0.018580044
444	0.01857969917
445	0.01857942414
446	0.01857888697
447	0.01857860636
448	0.01857828642
449	0.01857809898
450	0.01857776587
451	0.01857753295
452	0.01857678256
453	0.0185763503
454	0.01857614027
455	0.01857583837
456	0.01857557826
457	0.01857507797
458	0.0185745455
459	0.01857446492
460	0.01857415946
461	0.01857117881
462	0.01857113048
463	0.01857003557
464	0.01856988081
465	0.01856946853
466	0.01856773107
467	0.01856725164
468	0.0185669772
469	0.01856678277
470	0.01856640357
471	0.01856593055
472	0.01856580803
473	0.0185655874
474	0.0185645407
475	0.01856431191
476	0.01856392139
477	0.01856355624
478	0.01856329276
479	0.01856297309
480	0.01856263079
481	0.01856243046
482	0.01856224811
483	0.01856205319
484	0.01856188643
485	0.01856121733
486	0.01856059632
487	0.01855998215
488	0.01855957951
489	0.01855916159
490	0.01855887013
491	0.01855870327
492	0.01855755865
493	0.01855743561
494	0.018557234
495	0.01855688384
496	0.01855677217
497	0.01855659106
498	0.01855625064
499	0.01855602969
500	0.0185557391
501	0.01855550978
502	0.01855548042
503	0.01855526129
504	0.01855506652
505	0.0185548185
506	0.01855440105
507	0.01855423251
508	0.01855390703
509	0.01855370394
510	0.01855301055
511	0.01855288249
512	0.01855247869
513	0.01855233757
514	0.01855138071
515	0.0185512935
516	0.01855112894
517	0.0185509686
518	0.01855070081
519	0.01855046262
520	0.01855046262
521	0.01855005217
522	0.01855000433
523	0.01855000096
524	0.01854970974
525	0.01854767487
526	0.01854740693
527	0.01854726664
528	0.01854704908
529	0.01854681884
530	0.01854622069
531	0.01854584513
532	0.01854572506
533	0.01854530336
534	0.01854519276
535	0.01854488193
536	0.01854479811
537	0.01854442175
538	0.01854427992
539	0.018544086
540	0.01854388204
541	0.01854352946
542	0.01854341065
543	0.01854323694
544	0.01854300364
545	0.01854286654
546	0.01854258699
547	0.01854230374
548	0.01854206629
549	0.01854192195
550	0.01854172717
551	0.01854015332
552	0.01853984747
553	0.01853683422
554	0.01853668015
555	0.01853639381
556	0.01853624519
557	0.01853624519
558	0.01853609995
559	0.01853517157
560	0.01853490789
561	0.01853475224
562	0.01853440887
563	0.01853416631
564	0.0185341382
565	0.01853398367
566	0.01853378705
567	0.01853359592
568	0.01853336024
569	0.01853321602
570	0.01853309173
571	0.01853307444
572	0.01853284933
573	0.01853256888
574	0.01853238159
575	0.01853228271
576	0.01853055608
577	0.01853009324
578	0.01852982237
579	0.01852949248
580	0.01852936441
581	0.01852860182
582	0.01852838449
583	0.01852811546
584	0.01852791258
585	0.01852781671
586	0.01852754911
587	0.01852657392
588	0.01852634531
589	0.01852622482
590	0.01852603282
591	0.01852582455
592	0.01852569297
593	0.01852546273
594	0.01852499942
595	0.01852478867
596	0.01852432168
597	0.01852355258
598	0.01852335315
599	0.01852312007
600	0.01852297868
601	0.01852286567
602	0.01852278768
603	0.01852267595
604	0.01852267595
605	0.0185223157
606	0.01852212611
607	0.01852193406
608	0.01852176713
609	0.01852166663
610	0.01852126768
611	0.01852072711
612	0.01852059172
613	0.01852041186
614	0.0185201468
615	0.01851927626
616	0.01851916667
617	0.01851905247
618	0.01851883806
619	0.01851650007
620	0.01851550561
621	0.01851520377
622	0.01851485892
623	0.01851439145
624	0.01851418546
625	0.01851398736
626	0.01851380151
627	0.01851359539
628	0.01851300999
629	0.01851285999
630	0.01851269369
631	0.01851224618
632	0.01851201667
633	0.01851188577
634	0.01851160017
635	0.01851143464
636	0.0185111911
637	0.01851116743
638	0.01851095814
639	0.01851078679
640	0.01851040982
641	0.01851012643
642	0.01850989002
643	0.01850964631
644	0.01850942788
645	0.0185080319
646	0.01850793974
647	0.01850663599
648	0.01850635344
649	0.01850614399
650	0.01850605736
651	0.01850589686
652	0.01850554897
653	0.01850442882
654	0.01850427369
655	0.01850407361
656	0.01850383798
657	0.01850322462
658	0.01850304356
659	0.01850278963
660	0.01850258407
661	0.01850149685
662	0.01850125357
663	0.01850087551
664	0.01849983289
665	0.01849959282
666	0.0184993498
667	0.01849922972
668	0.01849906903
669	0.01849890693
670	0.01849881566
671	0.01849868593
672	0.0184974825
673	0.01849715545
674	0.01849706765
675	0.01849688307
676	0.01849673988
677	0.0184963921
678	0.01849543178
679	0.01849508321
680	0.01849494826
681	0.01849472184
682	0.01849457249
683	0.0184926961
684	0.01849247205
685	0.01849229866
686	0.01849215374
687	0.01849205333
688	0.01849190806
689	0.01849172103
690	0.01849172103
691	0.0184915163
692	0.01849131859
693	0.01849109708
694	0.01849087802
695	0.01848906311
696	0.0184888493
697	0.0184886501
698	0.01848855076
699	0.01848830569
700	0.0184881234
701	0.01848735906
702	0.0184871393
703	0.01848701131
704	0.01848623765
705	0.01848603889
706	0.01848583435
707	0.01848560103
708	0.01848462647
709	0.0184845239
710	0.01848256282
711	0.01848237302
712	0.01848214358
713	0.01848183295
714	0.0184818014
715	0.01848153074
716	0.01848137304
717	0.01848114499
718	0.01848036615
719	0.01848012679
720	0.01847990891
721	0.01847975501
722	0.01847975501
723	0.01847957351
724	0.0184794009
725	0.01847915609
726	0.01847915609
727	0.0184788081
728	0.01847853297
729	0.01847839196
730	0.01847839061
731	0.01847692955
732	0.01847667387
733	0.01847652172
734	0.01847639496
735	0.01847626589
736	0.01847604106
737	0.01847586221
738	0.01847564223
739	0.0184749501
740	0.01847407399
741	0.01847396018
742	0.01847380178
743	0.0184736879
744	0.01847361874
745	0.01847330933
746	0.01847313865
747	0.01847298731
748	0.01847281296
749	0.01847258969
750	0.01847229184
751	0.01847216795
752	0.01847190321
753	0.0184716434
754	0.01847140173
755	0.01847088667
756	0.01847074669
757	0.01847049016
758	0.01847037028
759	0.01847016495
760	0.01847003276
761	0.01846989528
762	0.01846944265
763	0.01846932829
764	0.01846917655
765	0.01846912543
766	0.01846900235
767	0.01846889581
768	0.01846875467
769	0.01846859844
770	0.01846851821
771	0.0184678452
772	0.01846758799
773	0.01846743492
774	0.01846728546
775	0.0184670774
776	0.01846688711
777	0.01846670008
778	0.01846637471
779	0.01846627032
780	0.01846601999
781	0.01846579849
782	0.01846549378
783	0.01846534875
784	0.01846501584
785	0.01846492329
786	0.0184647767
787	0.01846406809
788	0.01846382685
789	0.01846234939
790	0.01846192368
791	0.01846174695
792	0.01846158037
793	0.01846145337
794	0.01846125307
795	0.01846093371
796	0.01845973884
797	0.01845889498
798	0.01845865839
799	0.01845842994
800	0.01845821613
801	0.01845779224
802	0.01845738982
803	0.01845684878
804	0.01845655178
805	0.01845637257
806	0.01845618318
807	0.01845599355
808	0.01845598762
809	0.01845598762
810	0.0184558226
811	0.01845571486
812	0.01845555939
813	0.01845529029
814	0.01845502599
815	0.01845476959
816	0.01845468958
817	0.01845447912
818	0.01845439784
819	0.01845425736
820	0.01845404423
821	0.01845376968
822	0.01845355552
823	0.01845345437
824	0.01845287343
825	0.01845258294
826	0.01845238828
827	0.01845217655
828	0.01845197578
829	0.01845171485
830	0.01845092845
831	0.01845067462
832	0.01845038824
833	0.01845021019
834	0.01844991131
835	0.01844953116
836	0.01844923752
837	0.01844912229
838	0.01844894633
839	0.01844881324
840	0.01844865164
841	0.01844854912
842	0.01844778973
843	0.01844763479
844	0.01844740436
845	0.018446715
846	0.01844661031
847	0.01844634677
848	0.01844625734
849	0.01844612811
850	0.01844609755
851	0.01844583463
852	0.01844544063
853	0.01844528129
854	0.01844518886
855	0.01844480857
856	0.01844469177
857	0.01844407908
858	0.01844387287
859	0.01844302763
860	0.01844291907
861	0.01844279368
862	0.01844272357
863	0.01844252974
864	0.01844225253
865	0.01844205741
866	0.01844191337
867	0.01844059271
868	0.01844049893
869	0.0184403078
870	0.0184401113
871	0.0184400073
872	0.01843987912
873	0.0184396138
874	0.01843946472
875	0.01843925665
876	0.01843835209
877	0.01843747337
878	0.01843732756
879	0.01843696844
880	0.01843681934
881	0.01843655461
882	0.01843644566
883	0.01843644434
884	0.0184362903
885	0.01843607599
886	0.01843583951
887	0.01843568179
888	0.01843542546
889	0.01843525292
890	0.01843504179
891	0.01843486756
892	0.01843466556
893	0.01843452158
894	0.01843433784
895	0.01843419299
896	0.01843419244
897	0.01843400614
898	0.01843352974
899	0.01843329682
900	0.01843318085
901	0.01843302364
902	0.01843210351
903	0.01843185718
904	0.01843185444
905	0.01843154135
906	0.0184312635
907	0.01843124796
908	0.01843107877
909	0.01843068586
910	0.0184303913
911	0.01843022745
912	0.01842983451
913	0.01842978491
914	0.01842955208
915	0.01842933221
916	0.01842829237
917	0.01842803675
918	0.01842788358
919	0.01842773586
920	0.01842755221
921	0.01842733197
922	0.0184271769
